household_idx,fid,cluster_id,persona_id,persona_name,persona_avg_fit_score,cluster_id_current,persona_id_current,persona_name_current,mapping_source,is_validated,iteration,ER82017,ER82027,ER82150,ER82181,ER82182,ER82433,ER82800,ER82840,ER82856,ER82926,ER83010,ER83977,ER83978,ER84520,ER85079,ER85311,ER85533,ER85629,ER85666,ER85690,ER85692,ER85701,ER85747,ER85768,ER85780,ER82500,ER82501
858,791,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,3930,7680,1,3,5,5,5,5,5,1,3,1,1,9360,9660,0,-2500,-2500,13716.76,570.33,30675.45,15,0,0
859,1385,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,3,2630,7370,1,3,1,1,1,5,5,5,3,2,1,12100,31300,0,153000,153000,23730.0,0.0,31608.0,16,0,0
860,906,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,5840,6990,1,3,5,5,1,5,5,5,2,2,1,34053,34053,16000,74603,74603,10506.22,1609.0,32754.85,16,0,0
861,1197,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,7750,3960,1,4,5,5,1,5,5,5,3,2,1,33900,34400,4000,0,0,13440.0,4141.62,31037.45,14,0,0
862,861,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,3,3,0,0,5,3,5,5,1,5,1,5,3,1,5,25000,25000,0,14000,14000,13903.27,430.0,31853.27,16,5400,8080
863,1406,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,3,1,9750,6390,1,3,5,5,5,5,5,5,2,1,1,9671,14171,0,5000,5000,11800.0,0.0,33944.94,10,0,0
864,1253,9,9,Struggling Middle-Aged Caregivers,0.6636363636363637,9,9,Struggling Middle-Aged Caregivers,current_validated,True,10,5,2,3,0,0,5,2,1,5,1,5,1,5,3,1,1,0,36582,0,3000,3000,27000.0,0.0,43764.18,12,0,0
865,633,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,1,1,5150,3960,1,1,5,5,1,5,5,5,3,2,1,35000,35000,0,13500,53500,12740.0,1040.0,38420.0,11,0,0
866,1167,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,8,2,1,6200,770,1,3,1,1,1,5,5,1,2,2,1,30000,30000,0,19500,119500,7884.0,0.0,33596.29,15,0,0
867,643,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,4,1,2840,6672,1,2,5,5,1,5,5,5,3,1,1,6000,21700,0,6900,251900,24010.0,1200.0,34648.44,13,0,0
868,937,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,1,4,0,0,5,1,5,5,1,5,5,5,5,2,5,0,30000,0,6000,106000,24032.0,4000.0,42532.0,12,0,0
869,927,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,7,2,6,5510,6380,1,3,1,1,1,5,5,5,2,2,5,4050,9870,0,2800,2800,11700.0,78.96,31418.96,11,0,0
870,797,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,1,2,6,4800,7470,5,1,5,5,1,5,5,5,1,1,5,10050,10050,0,519000,666612,32750.0,0.0,41907.0,16,0,0
871,543,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,850,6970,1,2,5,5,1,5,1,5,1,2,1,36000,36000,3000,27000,27000,23460.0,140.0,43160.0,16,0,0
872,565,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,1,1,5110,8190,1,3,5,5,5,5,1,5,3,2,1,33000,33000,0,-71000,-71000,15000.0,1820.0,30452.01,14,0,0
873,1115,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,1,1,5120,8660,1,2,1,5,5,5,5,5,4,1,1,10800,10800,0,100,100,18600.0,1100.0,39000.0,16,0,0
874,956,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,1,5240,2590,1,5,5,5,5,5,5,5,3,1,1,22000,28000,5000,-4000,-4000,22200.0,1800.0,38226.24,17,0,0
875,1111,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,3060,8090,1,5,5,5,1,5,1,5,3,2,5,35100,35100,0,-81200,-81200,25200.0,200.0,45451.0,15,0,0
876,1246,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,3,2,1,4600,9290,1,1,5,5,1,5,5,5,4,2,1,15600,15600,0,500,500,13500.0,0.0,30391.83,11,0,0
877,1138,1,1,The Stretched Middle-Income Family,0.6823369565217394,14,14,Stable but Stretched Single Worker,initial,False,10,4,2,6,0,0,5,3,5,5,1,5,5,5,4,2,5,0,30000,0,30000,30000,31860.0,0.0,46300.0,9,0,0
878,503,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,3,1,6250,770,1,4,1,1,5,5,5,5,3,1,1,21200,21200,0,30000,30000,17841.2,0.0,30542.03,10,0,0
879,1223,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,2,1,9999,9999,1,1,5,5,1,5,5,5,3,2,1,31000,31000,0,0,0,16560.0,1773.2,42973.2,4,8800,1180
880,705,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,1,3,4140,8680,5,1,1,1,5,5,5,5,4,2,5,5263,19039,0,100,100,27924.0,1200.0,35914.0,12,0,0
881,894,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,4760,4970,1,1,5,5,1,1,5,5,2,2,1,14000,33000,10000,0,0,16404.0,2496.0,40876.0,14,0,0
882,1168,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,5,2,1,4230,9290,1,3,5,5,1,5,5,5,3,2,1,12000,32400,0,1000,1000,18000.0,400.0,37363.14,9,0,0
883,287,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,4,6,0,0,5,2,5,5,1,5,1,5,4,2,5,343,36343,0,347500,394468,17257.3,10096.0,36151.3,17,0,0
884,1207,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,5,3,1,7210,6170,1,3,1,1,1,5,5,5,1,2,1,15600,15600,0,3000,203000,11228.13,672.54,43093.2,16,0,0
885,178,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,2,1,6260,8270,1,3,5,5,5,5,5,5,1,2,1,35000,35000,0,0,0,19320.0,0.0,37500.0,12,4230,8680
886,422,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,1,4,0,0,5,1,5,5,1,5,5,5,2,2,5,0,36600,0,12000,377000,22860.0,1530.0,38110.0,17,0,0
887,230,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,3,1,2910,7490,1,3,5,5,1,1,5,5,3,1,1,13000,13000,0,900,900,21660.0,1440.0,40529.0,17,0,0
888,439,16,16,"Time-Pressed, Student-Loan Burdened Singles",0.6675,16,16,"Time-Pressed, Student-Loan Burdened Singles",current_validated,True,10,2,3,4,0,0,5,3,1,1,1,5,5,5,5,2,5,0,22800,2600,-2603,-2603,9860.0,0.0,34780.0,12,0,0
889,900,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,2310,7860,1,3,5,5,1,5,5,5,2,2,1,22453,22453,0,224000,706000,16259.39,11550.0,33350.32,17,0,0
890,232,20,20,Time-Pressed Single with Moderate Means,0.7000000000000001,20,20,Time-Pressed Single with Moderate Means,current_validated,True,10,1,1,4,0,0,5,1,5,5,1,5,5,5,4,2,5,0,27600,0,14100,332100,13800.0,5580.0,31230.0,10,0,0
891,1300,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,3,1,1,5700,8080,1,5,5,5,5,5,1,1,4,2,5,9620,9620,0,-7500,-7500,24828.64,0.0,38767.13,12,0,0
892,1257,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,5,2,1,6260,770,1,2,1,1,5,5,5,5,3,2,1,6500,6500,0,0,0,22020.0,0.0,36220.0,12,0,0
893,1033,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,5,0,0,5,2,5,5,5,5,5,5,4,2,5,5000,21500,800,6500,6500,16517.67,4800.0,43468.03,10,5120,7580
894,1187,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,4,1,4700,4795,1,4,5,5,1,5,1,5,1,2,1,30000,30000,4000,-34000,-34000,13608.02,3730.86,30678.89,14,0,0
895,660,14,14,Stable but Stretched Single Worker,0.675,14,14,Stable but Stretched Single Worker,current_validated,True,10,1,2,4,0,0,5,3,5,5,1,5,5,5,3,2,5,3075,17275,0,59900,170900,18656.0,4244.0,30884.0,16,0,0
896,648,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,3,4,0,0,5,4,5,5,1,5,5,1,3,1,5,0,32364,676,1648,1648,16428.0,4038.0,31248.39,14,0,0
897,704,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,4,3,4940,7590,5,2,5,5,5,1,5,1,4,2,1,3200,21200,5000,7000,7000,14048.16,8384.0,45372.16,16,0,0
898,831,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,1,1,3600,8190,1,1,5,5,1,5,5,5,2,1,1,20800,20800,0,600,600,26196.0,250.0,38159.67,12,0,0
899,608,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,2,2,4,6420,770,5,1,5,5,1,5,5,5,2,1,1,-714,24404,0,193290,293290,17177.0,7944.0,37261.0,12,0,0
900,1263,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,3,735,7460,5,4,1,1,5,5,5,5,3,2,1,82500,82500,0,162,162,13648.96,0.0,15371.83,15,0,0
901,76,25,25,Stable Yet Stretched Single Professional,0.7175000000000001,25,25,Stable Yet Stretched Single Professional,current_validated,True,10,1,3,1,800,7390,1,3,5,5,1,1,5,5,3,1,1,86500,86500,0,67300,221300,11190.0,4100.0,25040.0,17,0,0
902,872,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,2,1,7700,2970,1,2,1,1,5,5,5,5,2,1,1,71600,71600,0,30000,140000,14806.13,2683.56,30037.86,11,5240,7590
903,875,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,1,1,3510,8190,1,2,5,5,1,5,1,5,2,1,1,90000,101400,0,-98000,47000,17780.0,160.0,25470.0,17,0,0
904,482,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,1,1,7900,2880,1,2,5,5,5,5,5,5,2,2,1,103368,103368,0,2000,202000,18000.0,2793.02,27553.02,14,9140,6180
905,1172,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,3,3,6,0,0,5,3,5,5,5,5,5,5,3,1,5,99840,99840,0,0,325000,16560.0,193.02,25588.39,13,2630,7370
906,300,12,12,Asset-Rich but Cash-Flow Constrained Retiree,0.7975000000000001,12,12,Asset-Rich but Cash-Flow Constrained Retiree,current_validated,True,10,2,2,1,50,3490,1,2,5,5,1,1,5,5,2,2,1,87000,96600,0,1133000,1258000,8396.0,7560.0,26184.0,16,0,0
907,103,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,430,9160,1,2,5,5,1,5,1,5,4,1,1,77000,77000,1500,15500,15500,11772.0,0.0,27974.27,14,0,0
908,982,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,2,3,5,0,0,5,2,1,5,5,5,5,5,3,2,5,0,74540,0,0,0,4452.0,475.0,22117.0,12,0,0
909,1301,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,1,5800,7580,1,5,5,5,5,5,5,5,3,2,1,72205,72205,0,0,0,17040.0,0.0,21552.0,12,430,7580
910,1271,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,8140,3070,1,1,5,5,5,5,5,5,3,2,1,72000,72000,0,7500,7500,9970.0,858.0,23423.0,16,0,0
911,362,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,2,2,4,205,180,1,2,5,5,1,5,5,5,2,2,1,9168,91531,0,2745000,3145000,13940.0,2396.0,29456.0,14,205,180
912,112,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,1,1,1106,7860,1,1,5,5,1,5,5,5,2,1,1,106200,106200,0,2000,202000,11200.0,622.0,29072.0,16,3255,7970
913,225,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,5,3,5,0,0,5,4,5,1,1,1,5,1,4,1,5,26000,102260,0,2000,2000,10872.0,2230.86,29566.86,0,2016,8390
914,741,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,4,2,1,2320,7860,1,3,5,5,5,5,5,5,3,2,1,107006,129006,0,58000,383000,11670.0,7500.0,26270.0,16,5110,9480
915,993,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,430,7460,1,3,5,5,1,5,5,5,2,2,1,85050,85050,0,106000,106000,15380.0,344.0,30051.88,16,0,0
916,1398,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,7150,9590,1,2,5,5,1,5,5,5,4,1,1,70000,110800,0,1200,1200,15095.16,0.0,26531.16,14,0,0
917,852,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,2430,7860,1,2,5,5,1,5,5,5,3,1,1,94230,94230,0,273000,423000,7066.0,7870.0,27636.0,17,0,0
918,1330,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,4,0,0,5,2,5,5,5,5,5,5,3,1,5,4000,71700,0,230000,330000,17997.65,3868.0,24425.65,15,0,0
919,108,12,12,Asset-Rich but Cash-Flow Constrained Retiree,0.7975000000000001,12,12,Asset-Rich but Cash-Flow Constrained Retiree,current_validated,True,10,2,2,4,0,0,5,2,5,5,1,5,5,5,3,2,5,88801,103873,0,1137000,1417800,13023.0,3843.0,28532.5,12,3420,8190
920,673,12,12,Asset-Rich but Cash-Flow Constrained Retiree,0.7975000000000001,12,12,Asset-Rich but Cash-Flow Constrained Retiree,current_validated,True,10,2,2,4,0,0,5,9,5,5,1,5,5,5,3,1,5,1625,78425,0,1503500,1778500,14852.3,5253.38,28707.28,16,0,0
921,935,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,1,8100,3490,1,2,5,5,5,5,5,5,3,2,1,83012,83012,0,0,50000,7350.23,530.0,27189.98,9,310,8680
922,143,4,4,Stable High-Net-Worth Professional,0.8086956521739131,4,4,Stable High-Net-Worth Professional,current_validated,True,10,2,2,4,0,0,5,2,5,5,1,5,5,5,1,2,5,55117,80967,0,2544000,2694000,8959.0,2900.0,24612.96,14,5120,9380
923,323,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,2,2,4,5700,6990,1,2,5,5,1,5,5,5,3,1,1,4810,86504,5000,1821000,2021000,5514.0,1938.0,30144.0,12,0,0
924,1119,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,4,4,7340,7070,1,3,5,5,5,5,5,5,3,2,1,91000,91000,0,0,340000,9207.27,3836.25,20807.56,11,4230,7690
925,989,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,1,1,9999,7860,1,2,5,5,5,5,5,5,2,1,1,75000,75000,0,0,350000,7400.0,4800.0,28713.37,17,0,0
926,1040,12,12,Asset-Rich but Cash-Flow Constrained Retiree,0.7975000000000001,12,12,Asset-Rich but Cash-Flow Constrained Retiree,current_validated,True,10,2,2,4,0,0,5,2,5,5,1,5,5,5,3,2,5,3700,88300,0,1545000,1895000,8086.0,3450.0,28201.0,14,0,0
927,46,24,24,Stable Middle-Income Worker,0.7043478260869563,24,24,Stable Middle-Income Worker,current_validated,True,10,3,3,1,120,6570,1,3,5,5,1,5,5,5,1,2,1,90100,90100,0,50000,700000,5192.0,1058.96,22840.03,17,0,0
928,47,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,1,2,1,420,9170,1,2,5,5,1,5,5,5,2,1,1,89250,89250,14000,89000,339000,10810.0,6540.0,28870.0,17,0,0
929,1129,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,4,3,3,6050,180,1,1,5,5,1,5,5,5,3,2,1,13000,27400,0,20000,43000,9687.23,3166.87,50708.99,12,3655,8270
930,471,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,4,2,7,2310,7860,5,2,1,1,1,1,1,5,2,1,1,10000,13600,0,-63000,-38000,8520.0,0.0,61244.99,17,0,0
931,584,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,4,1,5,0,0,5,1,5,5,1,5,1,1,5,2,5,20000,20000,4000,-16000,184000,10438.13,15000.0,53320.63,11,3645,8190
932,1229,2,2,Stable Middle-Class Caregivers,0.7118905472636812,22,22,Stable but Stretched Homeowners,initial,False,10,4,2,6,6260,770,1,2,5,5,1,5,5,5,3,1,5,0,28800,0,50002,50002,28951.51,0.0,67493.01,9,0,0
933,1245,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,6,2,1,9620,1070,1,2,5,5,5,5,5,5,3,2,1,27040,27040,0,700,700,21600.0,0.0,50000.0,6,0,0
934,891,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,2,1,8450,3570,1,2,5,5,1,5,1,5,2,2,1,35000,35000,5000,-15000,-15000,15140.0,100.0,51640.0,12,0,0
935,411,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,2145,7270,1,3,5,5,1,1,1,5,2,2,1,30000,30000,500,2075,2075,11400.0,0.0,46623.1,15,0,0
936,1352,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,2,3,3,3649,8180,1,3,1,1,1,1,1,5,2,1,1,13068,13068,3523,-777861,-777861,12667.33,480.58,57296.28,14,0,0
937,272,20,20,Time-Pressed Single with Moderate Means,0.7000000000000001,20,20,Time-Pressed Single with Moderate Means,current_validated,True,10,2,1,5,0,0,5,3,5,5,5,5,5,5,5,2,5,18525,27525,25,-25,699975,26700.0,2500.2,52000.2,9,4610,8170
938,151,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,3,1,6730,9570,1,3,5,5,1,5,5,5,2,2,1,25000,25000,0,12000,12000,27444.0,0.0,53444.0,14,0,0
939,773,2,2,Stable Middle-Class Caregivers,0.7118905472636812,26,26,Struggling Middle-Class Stabilizer,initial,False,10,5,2,7,0,0,5,4,1,1,5,1,1,5,2,1,1,0,9600,0,-40000,-40000,38682.76,0.0,64098.19,15,0,0
940,1183,9,9,Struggling Middle-Aged Caregivers,0.6636363636363637,9,9,Struggling Middle-Aged Caregivers,current_validated,True,10,8,3,3,0,0,5,3,5,5,1,5,5,1,4,2,5,13000,17000,10000,-9500,-9500,25040.0,0.0,58100.0,6,9640,290
941,903,20,20,Time-Pressed Single with Moderate Means,0.7000000000000001,20,20,Time-Pressed Single with Moderate Means,current_validated,True,10,2,3,4,0,0,5,3,5,5,1,5,5,5,3,2,5,0,30000,0,20419,380419,28060.0,6800.0,47360.0,12,0,0
942,87,21,21,Debt-Burdened Middle-Aged Worker,0.6977272727272726,21,21,Debt-Burdened Middle-Aged Worker,current_validated,True,10,2,4,1,5940,9470,1,4,5,5,1,5,5,1,4,2,1,35000,35000,40000,-31400,-31400,25220.0,9480.0,65031.62,13,0,0
943,29,5,5,Stable Middle-Class Family Anchors,0.7036111111111111,5,5,Stable Middle-Class Family Anchors,initial,False,10,2,4,2,6230,770,1,1,5,5,1,5,5,5,5,2,1,25000,28600,0,2000,202000,4449.43,53273.2,67860.8,12,3600,8270
944,799,17,17,Stable High-Income Professional,0.7346153846153846,17,17,Stable High-Income Professional,current_validated,True,10,2,2,4,0,0,5,3,5,5,1,5,5,5,2,2,5,7895,22295,0,702015,2199015,46030.0,4030.0,64770.0,17,0,0
945,480,9,9,Struggling Middle-Aged Caregivers,0.6636363636363637,9,9,Struggling Middle-Aged Caregivers,current_validated,True,10,2,3,6,0,0,5,2,5,5,1,5,1,5,4,2,5,0,17000,0,7000,357000,25666.43,3350.43,54317.7,15,0,0
946,375,6,6,The Constrained Optimizer,0.7392418772563183,6,6,The Constrained Optimizer,current_validated,True,10,1,2,1,4760,5280,1,3,5,5,1,5,5,5,2,2,1,7070,34670,0,972500,1342500,23360.0,1180.0,56276.0,15,0,0
947,246,1,1,The Stretched Middle-Income Family,0.6823369565217394,9,9,Struggling Middle-Aged Caregivers,initial,False,10,5,1,3,5620,5070,5,1,5,5,1,1,5,5,4,1,1,8300,8300,5000,0,0,26889.35,2806.51,48055.09,16,4720,8680
948,1254,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,4,2,1,8930,1990,1,3,1,5,1,5,5,5,1,2,5,0,14400,4000,36000,349560,14786.46,6792.66,63733.73,12,0,0
949,1309,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,2,1,5240,6990,1,5,1,1,1,5,5,5,2,1,5,15100,15100,0,23400,23400,25617.31,3289.4,64979.35,14,0,0
950,1083,9,9,Struggling Middle-Aged Caregivers,0.6636363636363637,9,9,Struggling Middle-Aged Caregivers,current_validated,True,10,6,4,3,0,0,5,3,5,5,1,5,5,5,5,2,5,0,14400,0,0,0,29130.69,2463.12,62309.64,0,0,0
951,819,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,3,4,4,0,0,5,8,5,5,5,5,5,1,4,2,5,20000,27200,2000,-10000,-10000,28100.0,5420.0,52420.0,8,4600,9290
952,1053,9,9,Struggling Middle-Aged Caregivers,0.6636363636363637,9,9,Struggling Middle-Aged Caregivers,current_validated,True,10,1,2,4,0,0,5,1,5,5,5,5,5,5,3,2,5,0,15000,0,4000,64000,26521.21,3580.0,49680.21,14,0,0
953,443,1,1,The Stretched Middle-Income Family,0.6823369565217394,1,1,The Stretched Middle-Income Family,current_validated,True,10,1,2,6,0,0,5,3,5,5,1,5,5,1,3,2,5,600,27744,0,133500,220500,35304.0,10520.0,57986.0,12,0,0
954,1160,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,2,1,1,4220,7860,1,3,5,5,1,5,5,5,2,2,1,51000,51000,12000,3000,3000,36629.76,1920.0,70689.76,16,4220,7860
955,1125,10,10,Struggling Middle-Class Stabilizer,0.7192307692307692,10,10,Struggling Middle-Class Stabilizer,current_validated,True,10,3,4,1,3600,8190,1,5,5,5,1,1,5,1,3,2,1,45800,59270,20000,16200,229200,30280.0,10500.0,74480.0,12,0,0
956,901,2,2,Stable Middle-Class Caregivers,0.7118905472636812,2,2,Stable Middle-Class Caregivers,current_validated,True,10,3,3,1,9130,3980,1,5,5,5,1,1,1,5,3,2,1,58000,68200,0,22000,132000,32040.0,9340.0,101832.0,14,4610,8290
